State,District,Date,Year,Month,Avg_rainfall,Agency_name,source_file
Tamil Nadu,Theni,2022-05-19,2022,5,6.684674801,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-05-22,2022,5,6.354580513,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-05-23,2022,5,0.946891775,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-06-02,2022,6,2.377750925,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-06-03,2022,6,5.131264058,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-06-06,2022,6,11.44043752,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-06-10,2022,6,0.010214617,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-06-15,2022,6,4.857598807,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-06-18,2022,6,7.900841207,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-06-24,2022,6,1.122355205,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-06-27,2022,6,0.005372373,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-06-29,2022,6,2.003515259,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-07-15,2022,7,16.92782306,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-07-16,2022,7,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-07-18,2022,7,4.114067164,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-07-19,2022,7,2.459096891,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-07-24,2022,7,5.729081096,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-08-01,2022,8,30.492825113,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-08-04,2022,8,11.6613300346,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-08-06,2022,8,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-08-13,2022,8,0.0336066298,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-09-02,2022,9,6.8517021518,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-09-03,2022,9,9.9872745985,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-09-05,2022,9,24.7087515742,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-09-06,2022,9,27.4576305648,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-09-12,2022,9,5.5204486915,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-09-19,2022,9,1.8534680859,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-09-20,2022,9,0.0262352893,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-09-21,2022,9,0.0050670239,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-09-25,2022,9,0.0011650335,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-09-30,2022,9,0.307849816,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-10-01,2022,10,1.357262052,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-10-07,2022,10,0.1442401046,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-10-08,2022,10,0.0594561163,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-10-09,2022,10,3.9526343988,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-10-16,2022,10,30.6682254219,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-10-18,2022,10,56.3501160016,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-10-19,2022,10,3.5673482673,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-10-27,2022,10,0.7445408881,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-11-01,2022,11,2.4331429659,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-11-06,2022,11,2.6343005597,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-11-11,2022,11,0.9377768614,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-11-12,2022,11,8.1462541959,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-11-20,2022,11,0.1954621305,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-11-22,2022,11,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-11-23,2022,11,0.0058841431,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-11-30,2022,11,3.5462761548,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-12-04,2022,12,2.9924661136,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-12-06,2022,12,0.0143286158,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-12-09,2022,12,13.5739817203,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-12-16,2022,12,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-12-24,2022,12,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-12-26,2022,12,8.9164612689,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-12-30,2022,12,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Theni,2022-12-31,2022,12,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-01-09,2022,1,0.00098882,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-01-10,2022,1,0.001534057,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-01-11,2022,1,0.035292557,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-01-12,2022,1,0.110572256,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-01-14,2022,1,0.146012675,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-01-18,2022,1,4.632233617,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-01-26,2022,1,0.235560954,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-01-27,2022,1,0.464181685,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-01-30,2022,1,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-01-31,2022,1,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-02-03,2022,2,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-02-10,2022,2,0.348332642,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-02-12,2022,2,0.065215914,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-02-27,2022,2,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-03-07,2022,3,0.018297791,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-03-08,2022,3,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-03-26,2022,3,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-04-01,2022,4,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-04-02,2022,4,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-04-05,2022,4,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-04-06,2022,4,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-04-07,2022,4,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-04-18,2022,4,0.027821871,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-04-25,2022,4,0.000964646,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-05-02,2022,5,2.75032553,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-05-07,2022,5,3.24520183,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-05-10,2022,5,5.272037789,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-05-11,2022,5,25.73269821,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-05-13,2022,5,3.572088402,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-05-20,2022,5,0.221429615,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-06-12,2022,6,0.2242003,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-06-13,2022,6,2.896638374,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-06-20,2022,6,44.60131893,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-06-21,2022,6,38.74223204,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-06-26,2022,6,4.135934992,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-07-02,2022,7,15.99333745,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-07-05,2022,7,0.01575748,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-07-08,2022,7,1.449639411,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-07-15,2022,7,0.028479803,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-07-31,2022,7,0.185546642,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-08-02,2022,8,1.5693368127,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-08-12,2022,8,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-08-15,2022,8,0.0597209126,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-08-21,2022,8,1.2167475326,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-08-29,2022,8,9.5874010314,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-09-09,2022,9,4.5305356994,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-09-22,2022,9,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-09-24,2022,9,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-09-25,2022,9,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-10-05,2022,10,2.1895183454,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-10-06,2022,10,12.9604708916,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-10-10,2022,10,28.6661290209,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-10-11,2022,10,2.3676966682,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-10-13,2022,10,1.6048627527,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-10-16,2022,10,6.0204770495,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-10-20,2022,10,3.6837861287,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-10-25,2022,10,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-10-30,2022,10,0.799830977,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-11-04,2022,11,18.221506356,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-11-19,2022,11,0.0390920815,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-11-26,2022,11,0.3345085418,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-11-27,2022,11,0.0036693676,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-12-02,2022,12,1.0495027089,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-12-10,2022,12,104.2167823744,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-12-11,2022,12,9.1824416599,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-12-12,2022,12,13.6449683435,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-12-13,2022,12,29.1057336121,NRSC VIC MODEL,2022.csv
Tamil Nadu,Thiruvallur,2022-12-20,2022,12,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-04-30,2022,4,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-05-04,2022,5,0.000154683,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-05-15,2022,5,22.82830542,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-05-16,2022,5,20.03470733,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-05-20,2022,5,0.000840227,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-05-24,2022,5,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-06-01,2022,6,2.7528885,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-06-04,2022,6,0.229206978,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-06-10,2022,6,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-06-14,2022,6,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-06-18,2022,6,0.78702544,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-06-24,2022,6,0.000121364,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-06-26,2022,6,0.009664014,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-07-12,2022,7,1.72957312,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-07-13,2022,7,1.143395614,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-07-24,2022,7,4.039366588,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-07-28,2022,7,0.000912172,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-08-08,2022,8,0.0082003725,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-08-19,2022,8,1.0721994474,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-08-22,2022,8,3.5044825737,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-08-30,2022,8,7.1069597351,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-09-04,2022,9,0.0037504587,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-09-05,2022,9,0.4227941603,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-09-06,2022,9,0.002652066,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-09-12,2022,9,0.0039329756,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-09-14,2022,9,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-09-18,2022,9,4.3588722859,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-09-20,2022,9,0.1712220652,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-09-21,2022,9,0.0011394195,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-10-02,2022,10,5.0784406553,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-08-23,2022,8,39.42485907,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-10-15,2022,10,0.8589511821,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-10-17,2022,10,0.7249526362,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-10-22,2022,10,1.7291445139,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-10-30,2022,10,21.4171064254,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-11-04,2022,11,17.3267485652,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-12-02,2022,12,2.1994025913,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-12-07,2022,12,0.0131467522,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-12-14,2022,12,0.0452026089,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanchipuram,2022-12-18,2022,12,0.0002797458,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-01-10,2022,1,0.078653872,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-01-13,2022,1,0.036490772,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-01-14,2022,1,0.187873282,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-02-01,2022,2,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-02-05,2022,2,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-02-06,2022,2,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-02-25,2022,2,0.543857023,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-03-01,2022,3,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-03-06,2022,3,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-03-09,2022,3,0.038622411,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-03-10,2022,3,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-03-12,2022,3,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-03-13,2022,3,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-03-15,2022,3,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-03-19,2022,3,4.980159423,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-03-25,2022,3,0.111857201,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-03-29,2022,3,4.336140644,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-03-30,2022,3,0.000188284,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-04-01,2022,4,0.00712319,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-04-05,2022,4,21.9227688,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-04-09,2022,4,7.376364535,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-04-14,2022,4,21.33639962,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-04-30,2022,4,12.61839646,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-05-03,2022,5,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-05-12,2022,5,0.729471045,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-05-18,2022,5,14.1303787,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-05-20,2022,5,10.59401721,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-06-03,2022,6,0.228490488,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-06-10,2022,6,0.025579251,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-06-14,2022,6,7.98e-07,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-06-29,2022,6,4.342944601,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-07-05,2022,7,5.026609824,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-07-15,2022,7,4.386115685,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-07-28,2022,7,9.373844786,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-08-08,2022,8,7.607391931,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-08-14,2022,8,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-03-08,2022,3,0.153243178,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-04-04,2022,4,10.16005756,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-06-08,2022,6,2.814980562,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-08-27,2022,8,2.2319464804,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-09-01,2022,9,5.7198203765,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-09-07,2022,9,3.4063493594,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-09-15,2022,9,1.5206793289,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-09-18,2022,9,2.0610901637,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-09-23,2022,9,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-09-25,2022,9,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-09-27,2022,9,0.0130563506,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-10-01,2022,10,0.3378502678,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-10-02,2022,10,0.0745729361,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-10-03,2022,10,8.4193880434,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-10-05,2022,10,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-10-10,2022,10,0.8064877576,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-10-11,2022,10,1.3141399946,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-10-14,2022,10,23.097403008,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-10-15,2022,10,1.3077321926,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-10-19,2022,10,12.0333676189,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-10-20,2022,10,3.7579052891,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-10-24,2022,10,12.8212451988,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-10-29,2022,10,1.1695020488,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-11-03,2022,11,23.056663842,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-11-04,2022,11,12.2389974646,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-11-06,2022,11,17.4917343218,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-11-10,2022,11,1.6762774005,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-11-13,2022,11,0.4249805347,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-11-14,2022,11,11.7370831658,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-11-19,2022,11,0.7975238283,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-11-23,2022,11,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-11-29,2022,11,25.3478591321,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-12-07,2022,12,1.595e-07,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-12-09,2022,12,0.0017159122,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-12-11,2022,12,12.3677510172,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-12-18,2022,12,0.000372516,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-12-20,2022,12,0.4761032315,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-12-23,2022,12,0.0049484943,NRSC VIC MODEL,2022.csv
Tamil Nadu,Kanniyakumari,2022-12-29,2022,12,1.2127443882,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-01-09,2022,1,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-01-11,2022,1,0.892322032,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-01-15,2022,1,1.017088814,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-01-21,2022,1,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-01-25,2022,1,0.001145605,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-01-29,2022,1,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-01-30,2022,1,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-02-12,2022,2,0.292212553,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-02-20,2022,2,0.000354096,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-02-24,2022,2,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-02-27,2022,2,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-03-03,2022,3,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-03-08,2022,3,5.203274737,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-03-16,2022,3,0.0,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-03-22,2022,3,10.0937086,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-03-23,2022,3,0.000298415,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-03-24,2022,3,0.000561212,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-03-28,2022,3,8.76e-05,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-04-15,2022,4,0.338520736,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-04-22,2022,4,0.000757362,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-04-23,2022,4,0.111673566,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-05-04,2022,5,0.082427225,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-05-09,2022,5,4.651623252,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-05-11,2022,5,0.907231147,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-05-14,2022,5,0.001380775,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-05-20,2022,5,0.001255899,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-05-24,2022,5,7.92e-05,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-06-04,2022,6,1.836758554,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-06-07,2022,6,1.313985826,NRSC VIC MODEL,2022.csv
Tamil Nadu,Karur,2022-06-08,2022,6,0.007420479,NRSC VIC MODEL,2022.csv
